sales_fact_id,sales_fact_key,period,gross_sales,units
16927277,PBS Benefits and ServicesSOMATULINE LA SAS LAR MARKET#S#NSWS#NSW-6332G6332G#20190301,2019-03-01,0.0,0.0
4487533,PBS Benefits and ServicesSPRYCEL CML#S#NSWS#NSW-2482P2482P#20171201,2017-12-01,4764.0,1.0
6536616,PBS Benefits and ServicesSPRYCEL CML#S#NTS#NT-1415L1415L#20170801,2017-08-01,5824.0,1.0
2361480,PBS Benefits and ServicesSPRYCEL CML#S#SAS#SA-1354G1354G#20171201,2017-12-01,2945.0,1.0
1398036,PBS Benefits and ServicesSPRYCEL CML#S#SAS#SA-2482P2482P#20180201,2018-02-01,4725.0,1.0
4751394,PBS Benefits and ServicesSPRYCEL CML#S#SAS#SA-9127J9127J#20171201,2017-12-01,5863.0,1.0
6155310,PBS Benefits and ServicesSPRYCEL CML#S#SAS#SA-9127J9127J#20180201,2018-02-01,11646.0,2.0
6425071,PBS Benefits and ServicesSPRYCEL CML#S#TASS#TAS-9342Q9342Q#20170601,2017-06-01,4762.0,1.0
463977,PBS Benefits and ServicesSPRYCEL CML#S#TASS#TAS-9342Q9342Q#20180401,2018-04-01,28447.0,6.0
5259777,PBS Benefits and ServicesSTELARA CROHN DISEASE#S#TASS#TAS-11182M11182M#20180601,2018-06-01,67619.0,5.0
2975460,PBS Benefits and ServicesSTELARA CROHN DISEASE#S#VICS#VIC-11182M11182M#20181001,2018-10-01,257665.0,18.0
1128267,PBS Benefits and ServicesSTELARA PSA#S#NSWS#NSW-10774C10774C#20180301,2018-03-01,95192.0,21.0
555766,PBS Benefits and ServicesSTELARA PSA#S#NSWS#NSW-10774C10774C#20181201,2018-12-01,155907.0,29.0
2316310,PBS Benefits and ServicesSTELARA PSO#S#NSWS#NSW-9304Q9304Q#20170901,2017-09-01,364886.0,60.0
626107,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#NSWS#NSW-10464R10464R#20170401,2017-04-01,4919.0,1.0
5347468,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#NTS#NT-9422X9422X#20180501,2018-05-01,7086.0,1.0
5472909,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#QLDS#QLD-10009T10009T#20170701,2017-07-01,1697.0,1.0
5220459,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#QLDS#QLD-9422X9422X#20180901,2018-09-01,79555.0,12.0
3364655,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#TASS#TAS-9422X9422X#20171101,2017-11-01,13114.0,2.0
16956560,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#VICS#VIC-10473F10473F#20181201,2018-12-01,0.0,0.0
3493115,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#VICS#VIC-9419R9419R#20171101,2017-11-01,20801.0,3.0
5041565,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#VICS#VIC-9489K9489K#20170701,2017-07-01,10220.0,3.0
1874692,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#WAS#WA-10009T10009T#20171101,2017-11-01,3461.0,2.0
1824617,PBS Benefits and ServicesTAFINLAR MELANOMA TARGETED THERAPY#S#ACTS#ACT-2846T2846T#20170301,2017-03-01,17508.0,2.0
6912743,PBS Benefits and ServicesTAFINLAR MELANOMA TARGETED THERAPY#S#QLDS#QLD-2954L2954L#20170901,2017-09-01,30854.0,5.0
660815,PBS Benefits and ServicesTAFINLAR MELANOMA TARGETED THERAPY#S#SAS#SA-2954L2954L#20180901,2018-09-01,17658.0,3.0
2353800,PBS Benefits and ServicesTAFINLAR MELANOMA TARGETED THERAPY#S#VICS#VIC-10003L10003L#20180501,2018-05-01,2829235.0,300.0
724554,PBS Benefits and ServicesTALTZ PSO#S#SAS#SA-11032P11032P#20170401,2017-04-01,13509.0,4.0
6528528,PBS Benefits and ServicesTALTZ PSO#S#SAS#SA-11032P11032P#20190301,2019-03-01,16854.0,5.0
2549233,PBS Benefits and ServicesTALTZ PSO#S#VICS#VIC-11033Q11033Q#20170601,2017-06-01,6738.0,2.0
3814585,PBS Benefits and ServicesTASIGNA CML#S#ACTS#ACT-9171Q9171Q#20190201,2019-02-01,11134.0,2.0
125407,PBS Benefits and ServicesTASIGNA CML#S#NSWS#NSW-9171Q9171Q#20190401,2019-04-01,180613.0,34.0
2970050,PBS Benefits and ServicesTASIGNA CML#S#TASS#TAS-1309X1309X#20170501,2017-05-01,17231.0,4.0
2166578,PBS Benefits and ServicesTASIGNA CML#S#TASS#TAS-9171Q9171Q#20170801,2017-08-01,22298.0,4.0
5340700,PBS Benefits and ServicesTASIGNA CML#S#WAS#WA-1309X1309X#20181201,2018-12-01,185030.0,44.0
948607,PBS Benefits and ServicesVOTRIENT RCC#S#QLDS#QLD-011252F011252F#20180801,2018-08-01,13487.0,4.0
2076533,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#NSWS#NSW-10041L10041L#20171201,2017-12-01,32680.0,7.0
16898310,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#NTS#NT-10047T10047T#20180301,2018-03-01,0.0,0.0
17014388,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#NTS#NT-2035D2035D#20190101,2019-01-01,0.0,0.0
4878540,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#QLDS#QLD-10042M10042M#20170301,2017-03-01,14835.0,4.0
1669201,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#QLDS#QLD-10042M10042M#20180301,2018-03-01,7044.0,2.0
17002718,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#QLDS#QLD-2035D2035D#20190401,2019-04-01,0.0,0.0
6915772,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#SAS#SA-10047T10047T#20181101,2018-11-01,3377.0,1.0
17014377,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#SAS#SA-2034C2034C#20180601,2018-06-01,0.0,0.0
6815625,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#VICS#VIC-10043N10043N#20190401,2019-04-01,17714.0,4.0
4968957,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#VICS#VIC-2201W2201W#20180601,2018-06-01,4766.0,2.0
2482549,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#WAS#WA-10041L10041L#20180901,2018-09-01,13636.0,3.0
3335431,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#WAS#WA-2232L2232L#20171001,2017-10-01,1249.0,1.0
6569727,PBS Benefits and ServicesXALKORI LUNG MARKET#S#ACTS#ACT-10322G10322G#20180101,2018-01-01,7238.0,1.0
78522,PBS Benefits and ServicesXOLAIR CSU#S#NSWS#NSW-11168T11168T#20180701,2018-07-01,88222.0,105.0
1943925,PBS Benefits and ServicesXOLAIR CSU#S#VICS#VIC-11168T11168T#20180801,2018-08-01,101052.0,125.0
639220,PBS Benefits and ServicesXOLAIR CSU#S#WAS#WA-11176F11176F#20181201,2018-12-01,4996.0,6.0
3269890,PBS Benefits and ServicesXOLAIR SAA#S#QLDS#QLD-10122R10122R#20171201,2017-12-01,105751.0,79.0
2536459,PBS Benefits and ServicesXOLAIR SAA#S#QLDS#QLD-10967F10967F#20181201,2018-12-01,867.0,2.0
4814871,PBS Benefits and ServicesXOLAIR SAA#S#VICS#VIC-10122R10122R#20180701,2018-07-01,73777.0,57.0
5565827,PBS Benefits and ServicesZELBORAF MELANOMA TARGETED THERAPY#S#SAS#SA-11081F11081F#20181201,2018-12-01,24515.0,3.0
4045097,PBS Benefits and ServicesBRENZYS PSA#S#QLDS#QLD-11202N11202N#20180601,2018-06-01,1043.0,1.0
4068015,PBS Benefits and ServicesBRENZYS PSA#S#WAS#WA-11216H11216H#20190201,2019-02-01,2018.0,2.0
3450407,PBS Benefits and ServicesBRENZYS PSO#S#SAS#SA-11221N11221N#20181001,2018-10-01,1010.0,1.0
16883013,PBS Benefits and ServicesCIMZIA AS#S#ACTS#ACT-10904X10904X#20190201,2019-02-01,0.0,0.0
2276446,PBS Benefits and ServicesCIMZIA AS#S#SAS#SA-10897M10897M#20180501,2018-05-01,1950.0,2.0
2440204,PBS Benefits and ServicesCIMZIA AS#S#TASS#TAS-10137M10137M#20170501,2017-05-01,1163.0,1.0
6877276,PBS Benefits and ServicesCIMZIA AS#S#VICS#VIC-11319R11319R#20190301,2019-03-01,17836.0,6.0
2550223,PBS Benefits and ServicesCIMZIA PSA#S#QLDS#QLD-11323Y11323Y#20190401,2019-04-01,5934.0,2.0
16883029,PBS Benefits and ServicesCIMZIA PSA#S#SAS#SA-10909E10909E#20181101,2018-11-01,0.0,0.0
4292161,PBS Benefits and ServicesCIMZIA PSA#S#TASS#TAS-10909E10909E#20180401,2018-04-01,3544.0,1.0
6206280,PBS Benefits and ServicesCIMZIA PSA#S#WAS#WA-10238W10238W#20171001,2017-10-01,36575.0,31.0
3377184,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#NSWS#NSW-10905Y10905Y#20171201,2017-12-01,49299.0,14.0
6794834,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#QLDS#QLD-10905Y10905Y#20170601,2017-06-01,28186.0,8.0
1522285,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#SAS#SA-10905Y10905Y#20170801,2017-08-01,3511.0,1.0
330952,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#VICS#VIC-11322X11322X#20181101,2018-11-01,65572.0,22.0
5719646,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#WAS#WA-10892G10892G#20180301,2018-03-01,11758.0,10.0
3628050,PBS Benefits and ServicesCOSENTYX AS#S#QLDS#QLD-10906B10906B#20180401,2018-04-01,62032.0,75.0
3496252,PBS Benefits and ServicesCOSENTYX AS#S#SAS#SA-10893H10893H#20170901,2017-09-01,2330.0,3.0
2442356,PBS Benefits and ServicesCOSENTYX AS#S#SAS#SA-10906B10906B#20180201,2018-02-01,8515.0,11.0
4647080,PBS Benefits and ServicesCOSENTYX PSA#S#NSWS#NSW-10894J10894J#20190201,2019-02-01,64728.0,11.0
6922422,PBS Benefits and ServicesCOSENTYX PSA#S#NSWS#NSW-10901R10901R#20180301,2018-03-01,76289.0,49.0
5971891,PBS Benefits and ServicesCOSENTYX PSA#S#NTS#NT-10899P10899P#20181001,2018-10-01,1547.0,1.0
486395,PBS Benefits and ServicesCOSENTYX PSA#S#SAS#SA-10899P10899P#20181201,2018-12-01,115463.0,73.0
3034061,PBS Benefits and ServicesCOSENTYX PSA#S#TASS#TAS-10895K10895K#20180901,2018-09-01,2329.0,3.0
5709952,PBS Benefits and ServicesCOSENTYX PSO#S#NSWS#NSW-10910F10910F#20170601,2017-06-01,80959.0,16.0
4093681,PBS Benefits and ServicesCOSENTYX PSO#S#QLDS#QLD-10494H10494H#20190201,2019-02-01,15496.0,10.0
3500958,PBS Benefits and ServicesCOTELLIC MELANOMA TARGETED THERAPY#S#NSWS#NSW-11074W11074W#20180901,2018-09-01,48997.0,6.0
2783683,PBS Benefits and ServicesDESFERRIOXAMINE IRON CHELATION#S#NSWS#NSW-5662B5662B#20171101,2017-11-01,14784.0,14.0
4639204,PBS Benefits and ServicesDESFERRIOXAMINE IRON CHELATION#S#QLDS#QLD-6113R6113R#20180501,2018-05-01,5596.0,1.0
1756708,PBS Benefits and ServicesDESFERRIOXAMINE IRON CHELATION#S#WAS#WA-5662B5662B#20180501,2018-05-01,1270.0,1.0
2310928,PBS Benefits and ServicesENBREL AS#S#QLDS#QLD-9085E9085E#20181001,2018-10-01,9275.0,9.0
436566,PBS Benefits and ServicesENBREL AS#S#QLDS#QLD-9456Q9456Q#20171001,2017-10-01,127801.0,125.0
2247940,PBS Benefits and ServicesENBREL AS#S#TASS#TAS-11196G11196G#20180701,2018-07-01,4079.0,4.0
2261197,PBS Benefits and ServicesENBREL AS#S#VICS#VIC-9456Q9456Q#20190101,2019-01-01,66446.0,62.0
2321497,PBS Benefits and ServicesENBREL AS#S#WAS#WA-9455P9455P#20170901,2017-09-01,11094.0,8.0
16831381,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#NTS#NT-5733R5733R#20180301,2018-03-01,0.0,0.0
2424632,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#NTS#NT-5735W5735W#20181201,2018-12-01,1889.0,2.0
357582,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#QLDS#QLD-3447K3447K#20180901,2018-09-01,2053.0,2.0
16679137,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#SAS#SA-3446J3446J#20190401,2019-04-01,0.0,0.0
2321895,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#VICS#VIC-9615C9615C#20190201,2019-02-01,4753.0,5.0
3025255,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#WAS#WA-3450N3450N#20170501,2017-05-01,4040.0,4.0
932729,PBS Benefits and ServicesENBREL PSA#S#NSWS#NSW-11198J11198J#20171201,2017-12-01,2054.0,2.0
1950529,PBS Benefits and ServicesENBREL PSA#S#QLDS#QLD-9088H9088H#20170401,2017-04-01,79686.0,54.0
3414779,PBS Benefits and ServicesENBREL PSA#S#QLDS#QLD-9088H9088H#20181001,2018-10-01,3129.0,3.0
5727541,PBS Benefits and ServicesENBREL PSA#S#QLDS#QLD-9457R9457R#20190101,2019-01-01,27975.0,27.0
873130,PBS Benefits and ServicesENBREL PSA#S#TASS#TAS-9458T9458T#20180801,2018-08-01,6126.0,6.0
1123902,PBS Benefits and ServicesENBREL PSO#S#QLDS#QLD-9431J9431J#20190301,2019-03-01,8310.0,8.0
3995693,PBS Benefits and ServicesENBREL PSO#S#SAS#SA-11224R11224R#20180401,2018-04-01,5115.0,5.0
5664642,PBS Benefits and ServicesENBREL PSO#S#SAS#SA-1954W1954W#20181201,2018-12-01,1050.0,1.0
5270375,PBS Benefits and ServicesENBREL PSO#S#VICS#VIC-9429G9429G#20170801,2017-08-01,2054.0,2.0
6602895,PBS Benefits and ServicesENBREL PSO#S#VICS#VIC-9431J9431J#20181101,2018-11-01,5083.0,5.0
18319676,PBS Benefits and ServicesENBREL PSO#S#WAS#WA-9462B9462B#20190401,2019-04-01,0.0,0.0
1562612,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#SAS#SA-11219L11219L#20180701,2018-07-01,42186.0,41.0
2383562,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#SAS#SA-9089J9089J#20181001,2018-10-01,1037.0,1.0
2664276,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#TASS#TAS-9089J9089J#20170501,2017-05-01,6255.0,6.0
1717193,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#VICS#VIC-8637N8637N#20180901,2018-09-01,1010.0,1.0
3262162,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#VICS#VIC-9090K9090K#20180701,2018-07-01,67732.0,66.0
4678172,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#WAS#WA-9459W9459W#20170301,2017-03-01,89403.0,54.0
4705441,PBS Benefits and ServicesEYLEA DME#S#NSWS#NSW-10505X10505X#20190101,2019-01-01,2358910.0,1714.0
6563963,PBS Benefits and ServicesEYLEA DME#S#TASS#TAS-10505X10505X#20181101,2018-11-01,175208.0,126.0
3090474,PBS Benefits and ServicesEYLEA DME#S#VICS#VIC-10505X10505X#20170401,2017-04-01,950507.0,619.0
5956910,PBS Benefits and ServicesEYLEA WAMD#S#QLDS#QLD-2168D2168D#20171101,2017-11-01,5217684.0,4211.0
5519808,PBS Benefits and ServicesGLIVEC GIST#S#NSWS#NSW-5444M5444M#20180901,2018-09-01,111156.0,45.0
4451959,PBS Benefits and ServicesGLIVEC GIST#S#VICS#VIC-5444M5444M#20170701,2017-07-01,98472.0,32.0
3240670,PBS Benefits and ServicesGLIVEC GIST#S#VICS#VIC-9111M9111M#20170501,2017-05-01,31473.0,17.0
5055064,PBS Benefits and ServicesGLIVEC GIST#S#WAS#WA-9111M9111M#20181001,2018-10-01,12787.0,9.0
2909507,PBS Benefits and ServicesHUMIRA AS#S#NTS#NT-9078T9078T#20181001,2018-10-01,7414.0,6.0
5394283,PBS Benefits and ServicesHUMIRA AS#S#QLDS#QLD-9077R9077R#20170401,2017-04-01,9817.0,7.0
16956531,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#ACTS#ACT-10399H10399H#20190401,2019-04-01,0.0,0.0
4094753,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NSWS#NSW-10397F10397F#20171001,2017-10-01,7965.0,1.0
6445814,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NSWS#NSW-10413C10413C#20190401,2019-04-01,8639.0,7.0
383515,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NSWS#NSW-8963R8963R#20170701,2017-07-01,13792.0,10.0
3383221,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NSWS#NSW-9186L9186L#20171101,2017-11-01,23832.0,6.0
1279994,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NTS#NT-9189P9189P#20180101,2018-01-01,1362.0,1.0
2014532,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NTS#NT-9191R9191R#20180601,2018-06-01,23826.0,18.0
1990911,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-10396E10396E#20180901,2018-09-01,2526.0,2.0
4470683,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-9187M9187M#20181001,2018-10-01,25501.0,7.0
2029385,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-9189P9189P#20180101,2018-01-01,171545.0,125.0
16615284,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#SAS#SA-10412B10412B#20180801,2018-08-01,0.0,0.0
2240267,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#TASS#TAS-9188N9188N#20171001,2017-10-01,2726.0,2.0
16956546,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#VICS#VIC-10419J10419J#20180701,2018-07-01,0.0,0.0
2054201,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#VICS#VIC-9190Q9190Q#20180201,2018-02-01,86399.0,63.0
6530050,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#WAS#WA-10412B10412B#20180601,2018-06-01,2625.0,2.0
4943118,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#WAS#WA-9189P9189P#20181201,2018-12-01,28392.0,23.0
879485,PBS Benefits and ServicesHUMIRA HIDRADENITIS SUPPURATIVA#S#QLDS#QLD-11137E11137E#20181001,2018-10-01,82943.0,34.0
16615862,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#TASS#TAS-5281Y5281Y#20180801,2018-08-01,0.0,0.0
16616484,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#WAS#WA-9678J9678J#20180601,2018-06-01,0.0,0.0
531806,PBS Benefits and ServicesHUMIRA PSA#S#ACTS#ACT-9033K9033K#20170501,2017-05-01,1363.0,1.0
2575902,PBS Benefits and ServicesHUMIRA PSA#S#NSWS#NSW-9102C9102C#20180301,2018-03-01,725139.0,528.0
16883166,PBS Benefits and ServicesHUMIRA PSA#S#TASS#TAS-9033K9033K#20180601,2018-06-01,0.0,0.0
1818712,PBS Benefits and ServicesHUMIRA PSA#S#WAS#WA-9101B9101B#20181201,2018-12-01,45916.0,37.0
6173374,PBS Benefits and ServicesHUMIRA PSA#S#WAS#WA-9102C9102C#20180501,2018-05-01,354029.0,258.0
1049550,PBS Benefits and ServicesHUMIRA PSO#S#VICS#VIC-9428F9428F#20180101,2018-01-01,233341.0,170.0
6629213,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#NTS#NT-9100Y9100Y#20170601,2017-06-01,20535.0,15.0
2914770,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#VICS#VIC-9100Y9100Y#20180301,2018-03-01,1673652.0,1212.0
1524061,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#WAS#WA-8737W8737W#20170501,2017-05-01,34761.0,25.0
3722584,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#VICS#VIC-10944B10944B#20180401,2018-04-01,5516.0,4.0
3511255,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#ACTS#ACT-9113P9113P#20171001,2017-10-01,13947.0,4.0
825795,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#NSWS#NSW-9124F9124F#20170701,2017-07-01,48521.0,16.0
32790,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#NTS#NT-9114Q9114Q#20180101,2018-01-01,17637.0,7.0
2431044,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#SAS#SA-10916M10916M#20180601,2018-06-01,2480.0,1.0
3083829,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#SAS#SA-9114Q9114Q#20171001,2017-10-01,209854.0,76.0
16898592,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#TASS#TAS-9115R9115R#20181001,2018-10-01,0.0,0.0
1666536,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#VICS#VIC-10916M10916M#20170401,2017-04-01,9122.0,3.0
6779989,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#VICS#VIC-9124F9124F#20180601,2018-06-01,30288.0,12.0
5026666,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) RARE#S#VICS#VIC-9175X9175X#20170901,2017-09-01,6020.0,2.0
231214,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) RARE#S#WAS#WA-9174W9174W#20170901,2017-09-01,1571.0,1.0
3571781,PBS Benefits and ServicesINFLECTRA CROHN DISEASE#S#VICS#VIC-11400B11400B#20181201,2018-12-01,68900.0,40.0
6159113,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#NSWS#NSW-10614P10614P#20171001,2017-10-01,7650.0,2.0
4599952,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#NSWS#NSW-10927D10927D#20190401,2019-04-01,262202.0,51.0
1076942,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#NTS#NT-10617T10617T#20170401,2017-04-01,5109.0,1.0
4958368,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#NTS#NT-10927D10927D#20170801,2017-08-01,11032.0,2.0
5478593,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#QLDS#QLD-10616R10616R#20180201,2018-02-01,156345.0,42.0
1984583,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#QLDS#QLD-10618W10618W#20171001,2017-10-01,5143.0,1.0
2567551,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#SAS#SA-10618W10618W#20170701,2017-07-01,10220.0,2.0
1629992,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#WAS#WA-10615Q10615Q#20170501,2017-05-01,71755.0,14.0
5870898,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#WAS#WA-10617T10617T#20190401,2019-04-01,159311.0,31.0
1496751,PBS Benefits and ServicesLUCENTIS DME#S#QLDS#QLD-10373Y10373Y#20190101,2019-01-01,48253.0,35.0
1240213,PBS Benefits and ServicesLUCENTIS DME#S#SAS#SA-10373Y10373Y#20190101,2019-01-01,77572.0,68.0
6093195,PBS Benefits and ServicesLUCENTIS WAMD#S#WAS#WA-10138N10138N#20170301,2017-03-01,878983.0,701.0
5235258,PBS Benefits and ServicesLUCENTIS WAMD#S#WAS#WA-1382R1382R#20190301,2019-03-01,54691.0,46.0
2566188,PBS Benefits and ServicesMEKINIST MELANOMA TARGETED THERAPY#S#NTS#NT-10405P10405P#20171001,2017-10-01,18285.0,2.0
3204179,PBS Benefits and ServicesMEKINIST MELANOMA TARGETED THERAPY#S#QLDS#QLD-10405P10405P#20170401,2017-04-01,283027.0,32.0
1692755,PBS Benefits and ServicesMEKINIST MELANOMA TARGETED THERAPY#S#SAS#SA-10382K10382K#20181101,2018-11-01,153074.0,17.0
3489696,PBS Benefits and ServicesNPLATE ITP#S#QLDS#QLD-9699L9699L#20190101,2019-01-01,83353.0,8.0
1558408,PBS Benefits and ServicesNPLATE ITP#S#SAS#SA-9699L9699L#20180401,2018-04-01,17044.0,2.0
4618893,PBS Benefits and ServicesNPLATE ITP#S#SAS#SA-9699L9699L#20180501,2018-05-01,30292.0,3.0
4886456,PBS Benefits and ServicesNPLATE ITP#S#SAS#SA-9699L9699L#20190101,2019-01-01,45512.0,6.0
46292,PBS Benefits and ServicesNPLATE ITP#S#TASS#TAS-9696H9696H#20181101,2018-11-01,5368.0,6.0
3753513,PBS Benefits and ServicesNUCALA SAA#S#ACTS#ACT-10996R10996R#20181001,2018-10-01,5010.0,3.0
5516989,PBS Benefits and ServicesNUCALA SAA#S#SAS#SA-11003D11003D#20180501,2018-05-01,13231.0,8.0
5137087,PBS Benefits and ServicesNUCALA SAA#S#VICS#VIC-10980X10980X#20170701,2017-07-01,24636.0,15.0
5446145,PBS Benefits and ServicesNUCALA SAA#S#WAS#WA-10996R10996R#20180901,2018-09-01,8173.0,5.0
1212525,PBS Benefits and ServicesREMICADE AS#S#TASS#TAS-5753T5753T#20180301,2018-03-01,46091.0,20.0
742806,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#NSWS#NSW-11399Y11399Y#20180801,2018-08-01,65855.0,27.0
2911228,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#SAS#SA-9612X9612X#20180301,2018-03-01,2606.0,1.0
656801,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#TASS#TAS-9674E9674E#20170301,2017-03-01,9471.0,4.0
449097,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#WAS#WA-5755X5755X#20180301,2018-03-01,38249.0,25.0
1911424,PBS Benefits and ServicesREMICADE PSA#S#TASS#TAS-5756Y5756Y#20180201,2018-02-01,10564.0,4.0
6863,PBS Benefits and ServicesREMICADE PSA#S#WAS#WA-5756Y5756Y#20180801,2018-08-01,39693.0,15.0
1627356,PBS Benefits and ServicesREMICADE PSO#S#VICS#VIC-5758C5758C#20180801,2018-08-01,76213.0,29.0
2584526,PBS Benefits and ServicesREMICADE RHEUMATOID ARTHRITIS#S#QLDS#QLD-4284L4284L#20170901,2017-09-01,3326.0,1.0
3260244,PBS Benefits and ServicesREMICADE RHEUMATOID ARTHRITIS#S#QLDS#QLD-6397Q6397Q#20180201,2018-02-01,35497.0,21.0
3218371,PBS Benefits and ServicesREMICADE RHEUMATOID ARTHRITIS#S#QLDS#QLD-6397Q6397Q#20190201,2019-02-01,36939.0,25.0
2862318,PBS Benefits and ServicesREMICADE ULCERATIVE COLITIS#S#QLDS#QLD-10057H10057H#20181101,2018-11-01,21572.0,9.0
2305038,PBS Benefits and ServicesREMICADE ULCERATIVE COLITIS#S#TASS#TAS-10067W10067W#20170601,2017-06-01,11407.0,4.0
6851490,PBS Benefits and ServicesREVOLADE ITP#S#NSWS#NSW-5825N5825N#20170701,2017-07-01,26216.0,18.0
2034805,PBS Benefits and ServicesREVOLADE ITP#S#NSWS#NSW-5828R5828R#20171001,2017-10-01,58045.0,20.0
1712034,PBS Benefits and ServicesREVOLADE ITP#S#SAS#SA-5827Q5827Q#20180901,2018-09-01,8831.0,6.0
